context,declination,user,V2,V3,V4,V5,V6,V7,V8,V9,V10,confirmation_code,INTRO_1,ENG_1,CONSENT,IRB_FORM,AUDIO_1,TEST,AUDIO_2,INT1_2,INT2_2,INT3_3,INT_OTHER,AUDIO_3,EPI_S_1,EPI_S_2_2,AFF_S_2,SOC_1_2,SOC_2_2,INTP_S_2,SOC_OTHER,INTRO_2,AGE,GEN,HOME,LANG,LocationLatitude,LocationLongitude,LocationAccuracy
int_1,rise_80,R_2cnZVvpUDrNRdh3,Default Response Set,Anonymous,,,24.102.212.61,0,6/5/15 12:19,6/5/15 12:24,1,53604663,1,1,1,1,1,DOIN LAUNDRY WITH A NEW FABRIC SOFTNER,1,20,100,9,would you like to do the laundry?,1,4,,0,13,92,89,"he sounded fine, I think he was just asking her if she wanted to do the laundry, nothing else to read into it.",1,5,1,hometown,english,40.82470703,-75.84600067,-1
int_1,rise_80,R_1i53MnaCeuyTkjs,Default Response Set,Anonymous,,,173.31.49.165,0,6/5/15 12:28,6/5/15 12:33,1,85635892,1,1,1,1,1,fabric softner,1,38,47,20,no,1,2,48,65,46,58,54,no,1,2,1,valdosta,english,30.8717041,-83.33339691,-1
int_1,rise_80,R_SYTTTupHFlo0fe1,Default Response Set,Anonymous,,,54.174.77.195,0,6/5/15 12:23,6/5/15 12:38,1,74707020,1,1,1,1,1,doing the laundry,1,75,81,49,,1,4,,10,16,80,41,,1,3,2,Philadelphia,English,39.04370117,-77.48750305,-1
int_1,rise_80,R_1H6RMhzf2NAMOv2,Default Response Set,Anonymous,,,76.212.189.17,0,6/5/15 12:42,6/5/15 12:47,1,53263730,1,1,1,1,1,Fabric softener ,1,10,30,70,Let's do the laundry to see what it smells like,1,2,80,0,20,60,70,"I think the male speaker is friendly, mild-mannered, and easy-going",1,3,1,San Diego,"English, some Spanish",32.72079468,-117.0931015,-1
int_1,rise_80,R_2S6N2BZRxOFhcs9,Default Response Set,Anonymous,,,75.108.191.200,0,6/5/15 13:00,6/5/15 13:02,1,79288008,1,1,1,1,1,fabric softener and laundry,1,85,46,52,No.,1,4,22,13,20,85,70,"Friendly, chill.",1,1,1,"Kingwood, TX (Houston)",English,30.05400085,-95.22299957,-1
int_1,rise_80,R_3jW0SNafz2h7OO7,Default Response Set,Anonymous,,,166.170.55.175,0,6/5/15 13:29,6/5/15 13:34,1,38781728,1,1,1,1,1,bought fabric softener,1,21,92,60,can't think of any other possible interpretation or paraphrase,1,2,71,1,50,100,92,"young (late 20's), friendly, optimistic, easy to get along with, attracted to the female, not snobbish",1,6,2,Birmingham AL,English,38,-97,-1
int_1,rise_80,R_1EchsYm0BToZbPr,Default Response Set,Anonymous,,,108.3.144.137,0,6/5/15 13:30,6/5/15 13:35,1,41374486,1,1,1,1,1,They are discussing laundry. The woman says she bought some good-smelling fabric softener.,1,50,100,50,Maybe he means he'd like to know that she is taking responsibility to get the laundry done.,1,2,90,0,60,100,100,He is friendly and optimistic.,1,6,1,"Baltimore, Maryland",only English,39.37879944,-76.81390381,-1
int_1,rise_80,R_DbZ8bbtsEwsfymt,Default Response Set,Anonymous,,,184.210.244.203,0,6/5/15 13:33,6/5/15 13:48,1,67074253,1,1,1,1,1,FABRIC SOFTNER,1,100,91,91,ARE YOU GOING TO DO THE LAUNDRY?,1,2,10,21,20,90,100,HE WAS VERY FRIENDLY,1,3,1,HOLLYWOOD,ENGLISH,38,-97,-1
int_1,rise_80,R_sX6syB1iKDtnJbH,Default Response Set,Anonymous,,,74.69.236.166,0,6/5/15 14:52,6/5/15 14:54,1,73326637,1,1,1,1,1,Laundry and fabric softner ,1,86,100,25,No,1,2,57,0,62,98,85,No impressions,1,3,1,"Acworth, NH",English,42.9703064,-72.27999878,-1
no_int,rise_80,R_2tGB4r2cDMST8B3,Default Response Set,Anonymous,,,174.44.89.104,0,5/18/15 18:21,5/18/15 18:24,1,47750081,1,1,1,1,1,Do you want to do the laundry?,1,49,58,65,Does the laundry need to be done?,1,4,50,40,44,63,61,no i think he is sincere,1,3,1,new york,english,40.93339539,-73.75630188,-1
no_int,rise_80,R_emacP1oQZuB2idj,Default Response Set,Anonymous,,,50.148.52.246,0,5/18/15 21:57,5/18/15 21:58,1,62046708,1,1,1,1,1,Do you wanna do the laundry?,1,81,79,22,no,1,3,26,38,34,55,80,No,1,2,2,Chicago,"English, Spanish, Chinese, Portugese",42.05619812,-87.70110321,-1
no_int,rise_80,R_31BKp9N9uDWCe2j,Default Response Set,Anonymous,,,68.43.25.12,0,5/19/15 1:31,5/19/15 1:35,1,33627162,1,1,1,1,1,Do you want to do the laundry?,1,60,100,50,No I can't think of any other interpretations.,1,4,,1,10,100,100,No.,1,3,1,Michigan,English,42.28120422,-83.17949677,-1
no_int,rise_80,R_3KCt6E0dB3E86aY,Default Response Set,Anonymous,,,173.81.64.140,0,5/19/15 6:22,5/19/15 6:33,1,58387961,1,1,1,1,1,Do you want to do the laundry?,1,50,90,10,"Do you want to do ""my"" laundry?",1,4,,0,20,90,95,No impressions.,1,5,2,"Marietta, Ohio",English,39.44110107,-81.34660339,-1
no_int,rise_80,R_1d7cUq0s4kLKZ0x,Default Response Set,Anonymous,,,73.11.23.206,0,5/20/15 13:47,5/20/15 13:50,1,78671411,1,1,1,1,1,Do you want to do the laundry?,1,71,98,36,,1,4,,0,30,100,85,,1,5,1,Kelso,"English, Hungarian",46.14909363,-122.8088989,-1
no_int,rise_80,R_3KuzB9rtkKnUJfl,Default Response Set,Anonymous,,,76.178.171.86,0,6/4/15 12:52,6/4/15 12:54,1,81090358,1,1,1,1,1,Do you want to do the laundry?,1,0,50,75,No.,1,4,1,16,20,39,50,non-chalant,1,2,2,"Hayden, Idaho",Spanish,47.78869629,-116.7111969,-1
no_int,rise_80,R_12stmoI1I3Nf9xy,Default Response Set,Anonymous,,,173.189.239.165,0,6/4/15 12:52,6/4/15 12:54,1,78886159,1,1,1,1,1,do you want to do the laundry,1,32,77,78,Lets do laundry,1,2,84,17,64,77,80,no he sounded nice and clear,1,2,2,Altoona PA,English,40.16340637,-76.39499664,-1
no_int,rise_80,R_3pg3fh6Dy94BCGf,Default Response Set,Anonymous,,,76.172.49.142,0,6/4/15 12:52,6/4/15 12:56,1,44598507,1,1,1,1,1,Do you wanna do the laundry?,1,0,100,0,,1,4,,0,0,0,50,,1,4,1,hawaii,english,21.37750244,-158.0861969,-1
no_int,rise_80,R_3g7sfdZ2IkCMFNH,Default Response Set,Anonymous,,,68.183.116.115,0,6/4/15 12:54,6/4/15 12:56,1,91074549,1,1,1,1,1,Do you want to do the laundry?,1,33,80,37,Do you wanna cry together?,1,4,,13,20,96,98,friendly,1,2,2,corona,"vietnamese, english",33.84170532,-118.0075989,-1
no_int,rise_80,R_2YGog5mzZW76d28,Default Response Set,Anonymous,,,108.250.114.122,0,6/4/15 12:52,6/4/15 12:56,1,16727492,1,1,1,1,1,Do you wanna do the laundry?,1,70,41,76,Really? You want to do the laundry?,1,4,,0,16,91,80,no,1,6,1,"Fulton, KY",English,37.32679749,-87.46959686,-1
no_int,rise_80,R_3Gq6MC4IBWETqbP,Default Response Set,Anonymous,,,67.250.44.226,0,6/4/15 12:55,6/4/15 12:56,1,52017960,1,1,1,1,1,do you want to do the laundry,1,33,61,34,,1,4,59,12,56,64,76,he sounds friendly,1,2,2,New York,English,40.71679688,-73.98609924,-1
no_int,rise_80,R_2eOxfFhQx3fG5jp,Default Response Set,Anonymous,,,96.42.50.222,0,6/4/15 12:54,6/4/15 12:57,1,97452567,1,1,1,1,1,do you wanna do the laundry?,1,1,100,1,,1,4,10,100,100,50,100,seems nice. but sounded like a question that you are not allowed to decline.,1,3,2,"Holmen, WI",English,43.79820251,-91.12860107,-1
no_int,rise_80,R_ymsuCcUK4lcAz2V,Default Response Set,Anonymous,,,73.204.67.134,0,6/4/15 12:54,6/4/15 12:58,1,12254990,1,1,1,1,1,Do you want to do the laundry,1,20,50,30,,1,4,,10,35,80,90,,1,5,2,Weston,English,26.12089539,-80.12729645,-1
no_int,rise_80,R_2qpUp8ZwCfFH3bs,Default Response Set,Anonymous,,,73.131.97.2,0,6/4/15 12:56,6/4/15 12:58,1,49365558,1,1,1,1,1,Do you want to do the laundry?,1,46,91,60,,1,4,,8,28,51,58,,1,3,2,"Columbia, SC",English,32.70809937,-79.94380188,-1
no_int,rise_80,R_uxppT3hcdVtbAS5,Default Response Set,Anonymous,,,96.229.116.124,0,6/4/15 12:54,6/4/15 12:58,1,50473426,1,1,1,1,1,Do you want to do the laundry?,1,24,91,23,None,1,4,,8,10,91,50,inquisitive,1,2,2,Los Angeles,English,34.02810669,-117.9328003,-1
no_int,rise_80,R_s6y6jiX70gvJ4hb,Default Response Set,Anonymous,,,72.66.124.145,0,6/4/15 12:54,6/4/15 13:00,1,53690371,1,1,1,1,1,Do you want to do the laundry?,1,90,60,10,"Would you like to do the laundry, or should I do it instead?",1,2,65,5,5,75,75,I think he is trying to be friendly and polite in indirectly suggesting that he and the person to whom he's speaking should do the laundry together.,1,3,1,"Stafford, VA",English,38.43359375,-77.38870239,-1
no_int,rise_80,R_10Jm3Yek2Z4JYRr,Default Response Set,Anonymous,,,104.34.66.128,0,6/4/15 13:27,6/4/15 13:33,1,30780011,1,1,1,1,1,Do you want to do the laundry?,1,93,57,34,,1,4,32,20,17,76,56,,1,3,2,Los Angeles,Englihs,34.15530396,-118.5475998,-1
no_int,rise_80,R_3KVgn9hewjWv2IK,Default Response Set,Anonymous,,,50.14.110.44,0,6/4/15 16:02,6/4/15 16:04,1,20572210,1,1,1,1,1,do you want to do the laundry?,1,10,100,40,,1,4,,25,73,62,45,,1,2,1,"brooklyn, ny",english,40.69200134,-73.92680359,-1
no_int,rise_80,R_3JC62CmKdp58uSM,Default Response Set,Anonymous,,,108.53.16.231,0,6/8/15 1:26,6/8/15 1:33,1,84152992,1,1,1,1,1,Do you want to do the laundry?,1,95,0,5,I think it is quite reasonable that the speaker's question implies that he and the other do the laundry together?,1,4,,0,0,100,100,I got the impression that the speaker is a sincere and jovial individual.,1,5,2,"Roselle, NJ",English and Spanish,40.65060425,-74.26000214,-1
no_int,rise_80,R_2V8BmoYBPpzTWxj,Default Response Set,Anonymous,,,173.227.7.146,0,6/8/15 18:07,6/8/15 18:13,1,28523263,1,1,1,1,1,Do you want to do the laundry?,1,0,95,0,No.,1,4,,20,40,80,70,He sounded friendly in the audio file. ,1,3,1,Los Angeles,English,34.09640503,-117.9667969,-1
no_int,rise_80,R_3htqy9f239HiGCm,Default Response Set,Anonymous,,,174.49.134.109,0,6/8/15 19:12,6/8/15 19:17,1,95434014,1,1,1,1,1,Do you wanna do the laundry?,1,10,90,50,,1,2,50,0,5,100,95,I don't find any hidden agenda in his tone.,1,4,1,south eastern Wisconsin,"English, Spanish and a few words in many other languages",40.07539368,-76.31890106,-1
no_int,rise_80,R_ymX7gpImVwS6I8N,Default Response Set,Anonymous,,,207.255.62.80,0,6/8/15 20:48,6/8/15 20:56,1,86334177,1,1,1,1,1,do you want to do the laundry,1,16,91,32,would you want to do the laundry?,1,4,,10,83,96,83,,1,3,1,saxton,English,40.20410156,-77.95020294,-1
no_int,rise_80,R_3D0x1yPq0tkyuo3,Default Response Set,Anonymous,,,162.224.157.71,0,6/9/15 0:54,6/9/15 0:56,1,97681322,1,1,1,1,1,Do you want to do the laundry?,1,50,100,80,,1,4,50,0,40,70,50,,1,2,1,LA,English,34.16830444,-118.3730011,-1
no_int,rise_80,R_w0mATNsIp2Dbe81,Default Response Set,Anonymous,,,98.220.18.236,0,6/9/15 11:23,6/9/15 11:26,1,68858645,1,1,1,1,1,Do you want to do the laundry?,1,3,100,2,Should we do the laundry together?,1,4,,52,47,63,48,He might be a little impatient toward the listener.,1,3,1,Chicago,English,41.54580688,-87.32209778,-1
no_int,rise_80,R_1hKI7HgvmpH83KO,Default Response Set,Anonymous,,,75.68.15.99,0,6/9/15 11:30,6/9/15 11:32,1,43080743,1,1,1,1,1,Do you want to do the laundry?,1,74,100,9,,1,4,49,62,73,79,48,,1,2,1,Springfield,English,42.22380066,-72.64089966,-1
no_int,rise_80,R_3Rr7R6A5OzA4HqY,Default Response Set,Anonymous,,,173.187.39.229,0,6/9/15 15:43,6/9/15 15:47,1,80122088,1,1,1,1,1,Do you wanna do the laundry?,1,60,70,100,I can't think of any,1,4,,58,50,51,68,He kind of seems like he's teasing the listener about not having done the laundry.,1,2,1,A tiny town in northern Florida,English,29.93969727,-82.70050049,-1
no_int,rise_80,R_3fUeFoVupEhB8q5,Default Response Set,Anonymous,,,67.168.214.85,0,6/9/15 16:14,6/9/15 16:18,1,43460765,1,1,1,1,1,Do you wanna do the laundry?,1,10,70,10,Do you feel like doing the laundry?,1,4,,10,30,70,60,Just trying to get things done.,1,4,2,"Vancouver, USA",English,45.6446991,-122.6297989,-1
no_int,rise_80,R_s4BXoYHxjNibcFX,Default Response Set,Anonymous,,,198.255.145.106,0,6/9/15 22:27,6/9/15 22:31,1,48715811,1,1,1,1,1,do you want to do the laundry?,1,50,100,80,,1,4,,25,60,90,90,"friendly, trying to get the other person to want to do the laundry ",1,3,2,"binghamton, ny",english,42.19619751,-75.8884964,-1
no_int,rise_80,R_1DDdspn0UnTNVOl,Default Response Set,Anonymous,,,68.196.213.13,0,6/9/15 22:31,6/9/15 22:33,1,85994171,1,1,1,1,1,Do you wanna do the laundry?,1,50,80,50,,1,4,,20,40,70,60,Sounds laid back and not forceful,1,3,2,Trenton,English (native) and Russian (just barely able to communicate),40.2348938,-74.65460205,-1
no_int,rise_80,R_9p2hgFtfCgStVAJ,Default Response Set,Anonymous,,,198.199.243.208,0,6/10/15 7:53,6/10/15 8:00,1,35722702,1,1,1,1,1,Do you want to do the laundry,1,40,87,17,,1,4,37,10,43,98,56,,1,3,1,Monroe City,English,38.63890076,-87.52760315,-1
no_int,rise_80,R_1ONWO8uaqgeBFaw,Default Response Set,Anonymous,,,74.139.123.32,0,6/10/15 8:16,6/10/15 8:19,1,72274274,1,1,1,1,1,Do you want to do the laundry?,1,7,100,66,Will you do the laundry for me?,1,4,20,0,7,92,84,no he was nice about it.,1,3,2,"Bowling Green, KY",English,37.09410095,-86.4285965,-1
no_int,rise_80,R_2w1yC19QaMm1Kuw,Default Response Set,Anonymous,,,99.53.118.112,0,6/10/15 8:24,6/10/15 8:27,1,63355609,1,1,1,1,1,do you wanna do the laundry?,1,61,98,59,Are there more pressing things to do   would you prefer to so a different household task ,1,4,,0,27,98,73,cooperative,1,5,1,"griffith, in",English,41.96640015,-87.98110199,-1
no_int,rise_80,R_2TsCWAP3KngzKFB,Default Response Set,Anonymous,,,64.53.118.215,0,6/10/15 11:04,6/10/15 11:06,1,44655516,1,1,1,1,1,DO YOU WANNA DO THE LAUNDRY?,1,75,71,6,NONE,1,4,58,0,35,91,82,NONE,1,2,2,CORONA,ENGLISH,36.46339417,-80.35099792,-1
no_int,rise_80,R_3JxaMNiXGwLojWy,Default Response Set,Anonymous,,,71.41.166.218,0,6/10/15 11:29,6/10/15 11:34,1,26760679,1,1,1,1,1,do you want to do the laundry?,1,0,30,70,,1,4,71,7,64,81,70,He seemed pleasant. Just wondering if the listener might be able to complete a task that needs doing.,1,5,2,"Waterloo, IA",English,31.53729248,-97.18840027,-1
no_int,rise_80,R_1IGFsHltpc8MjB7,Default Response Set,Anonymous,,,66.69.139.23,0,6/10/15 15:31,6/10/15 15:34,1,91112960,1,1,1,1,1,Do you wanna do the laundry?,1,0,100,50,"No, the speaker is asking me to do the laundry.",1,4,,0,60,85,50,The speaker is using inflection to sound polite and subliminally force the other person's hand to do the laundry.,1,3,2,Wichita Falls,"English, Spanish, French",33.80189514,-98.53679657,-1
no_int,rise_80,R_1GTuFZppVocBvcv,Default Response Set,Anonymous,,,98.186.176.168,0,6/10/15 18:56,6/10/15 19:00,1,82488219,1,1,1,1,1,Do you want to do the laundry?,1,20,70,0,Are you going to do the laundry or should I?,1,4,,0,0,100,100,"Friendly, inquisitive",1,3,1,"Wichita, KS",English,37.70350647,-97.37979889,-1
no_int,rise_80,R_1JPc8wQY38tJ4Pg,Default Response Set,Anonymous,,,8.26.249.186,0,6/10/15 20:48,6/10/15 20:52,1,29996047,1,1,1,1,1,do you wanna do the laundry,1,71,100,50,no,1,4,,0,71,71,91,no,1,3,1,wewahitchka,english,30.64970398,-84.7990036,-1
no_int,rise_80,R_2cdyAsJ98bH6sd8,Default Response Set,Anonymous,,,98.145.220.145,0,6/11/15 10:03,6/11/15 10:05,1,55434662,1,1,1,1,1,Do you want to do the laundry?,1,0,100,0,,1,4,100,0,100,100,100,,1,2,1,Salt Springs,English,32.688797,-114.6657028,-1
no_int,rise_80,R_2TQMApy00oUT4gr,Default Response Set,Anonymous,,,47.20.107.254,0,6/11/15 10:33,6/11/15 10:36,1,73975013,1,1,1,1,1,There was no sound coming out,1,31,62,59,There was no sound on the file,1,2,21,21,31,32,29,There was no sound on the file,1,4,1,"Clifton, NJ","English, Hungarian",40.94869995,-74.24130249,-1
no_int,rise_80,R_1F8mC5wWvg85qwn,Default Response Set,Anonymous,,,67.83.187.124,0,6/11/15 12:44,6/11/15 12:46,1,79265622,1,1,1,1,1,Do you want to do the laundry?,1,3,90,33,,1,4,,6,12,72,50,,1,2,2,Norwalk,"English, French, Haitian Creole",41.12710571,-73.44159698,-1
int_1,rise_120,R_2qCxXvnwtRuphPH,Default Response Set,Anonymous,,,76.181.49.204,0,6/4/15 14:04,6/4/15 14:05,1,13585806,1,1,1,1,1,Fabric softener and trying it out,1,77,63,50,none,1,4,,19,25,87,77,"Friendly, outgong, wanting ",1,2,2,Columbus,English,40.02900696,-83.0809021,-1
int_1,rise_120,R_1rOBgdy3d0Xquyc,Default Response Set,Anonymous,,,76.178.171.86,0,6/4/15 14:03,6/4/15 14:05,1,36425353,1,1,1,1,1,doing the laundry,1,0,100,0,"The male speaker could be speaking sarcastically or ironically, which changes the interpretation. I'm not sure how to phrase this though.",1,4,0,0,6,40,40,"confused, perplexed",1,2,2,"Hayden, Idaho",Spanish and English,47.78869629,-116.7111969,-1
int_1,rise_120,R_2V7sI8FqL26H7Kb,Default Response Set,Anonymous,,,66.191.92.36,0,6/4/15 14:04,6/4/15 14:06,1,73008235,1,1,1,1,1,Fabric softener and laundry.,1,72,78,32,No,1,4,62,2,19,70,81,"He's seem very familiar with the female speaker, they seem friendly. ",1,2,2,Walworth,English,42.581604,-88.54090118,-1
int_1,rise_120,R_2WTrq9LpEfduKbP,Default Response Set,Anonymous,,,174.124.60.141,0,6/4/15 14:06,6/4/15 14:08,1,68048557,1,1,1,1,1,fabric softener,1,71,60,30,Let's try the fabric softener.,1,2,70,0,10,92,91,They sound very nice and very friendly,1,4,1,Ladysmith WI,English,44.54200745,-90.88700104,-1
int_1,rise_120,R_3g1kVWLMlJjsMYM,Default Response Set,Anonymous,,,97.118.54.48,0,6/4/15 14:06,6/4/15 14:09,1,11748824,1,1,1,1,1,laundry conversation,1,22,95,25,She must want to do laundry since she can't wait to try the fabric softener.,1,4,,22,20,83,60,,1,6,1,"Littleton, CO",English,39.8157959,-105.0128021,-1
int_1,rise_120,R_3KNo5XeYOG4Chjp,Default Response Set,Anonymous,,,162.228.172.45,0,6/4/15 14:03,6/4/15 14:10,1,28631549,1,1,1,1,1, laundry fabric softener,1,80,20,51,no,1,4,,3,50,100,100,He sounds helpful and nice.,1,5,1,Crown Point,English,41.46099854,-87.51699829,-1
int_1,rise_120,R_0qELhmoEhIcPHQl,Default Response Set,Anonymous,,,174.57.22.159,0,6/4/15 20:20,6/4/15 20:29,1,92053893,1,1,1,1,1,fabric softer  ,1,83,10,81,no,1,4,72,0,81,100,71,very friendly,1,4,2,camden new jersey,english,39.88040161,-75.06539917,-1
int_1,rise_120,R_3oL7FJOMNSSIylN,Default Response Set,Anonymous,,,182.70.66.116,0,6/5/15 2:59,6/5/15 3:07,1,60866156,1,1,1,1,1,They are talking about the Fabric softner the girl has bought.,1,90,100,5,Do you want to do the laundry with your new fabric softner?,1,2,90,0,70,80,90,seemed quite friendly and someone who would also help in the laundry,1,4,2,Foster City,English,23.03329468,72.61669922,-1
int_1,rise_120,R_23204FJrvd4ABOp,Default Response Set,Anonymous,,,69.146.104.110,0,6/5/15 5:54,6/5/15 5:57,1,24607941,1,1,1,1,1,washing clothes,1,81,81,21,no,1,2,81,6,20,95,50,no,1,5,2,"laramie, wyoming",english,41.42610168,-105.5152969,-1
int_1,rise_120,R_1kF7KB5EW0B9sUh,Default Response Set,Anonymous,,,97.123.106.43,0,6/5/15 6:56,6/5/15 7:03,1,46877138,1,1,1,1,1,fabric softener; laundry,1,60,50,3,Do you want to try out the new fabric softener?,1,4,,0,40,81,91,helpful,1,6,2,"Albuquerque, NM",english,35.1499939,-106.5727997,-1
int_1,rise_120,R_1LXLQg5td45ebjT,Default Response Set,Anonymous,,,75.183.115.146,0,6/5/15 22:08,6/5/15 22:21,1,37039322,1,1,1,1,1,New laundry product,1,81,80,63,"Do you want to try it out now?(the fabric softener), Let's do some laundry then., Let's try it out., I want to try out the new softener now.",1,4,,4,4,95,94,"Definitely friendly, easy-going, kind, not snobbish, and optimistic.",1,2,1,"Raleigh, NC","English, a little Spanish",35.98939514,-79.50469971,-1
int_1,rise_120,R_wKP7j2Vl1jUHGJH,Default Response Set,Anonymous,,,54.148.44.119,0,6/6/15 2:15,6/6/15 2:24,1,83471080,1,1,1,1,1,fabric softener and laundry,1,95,100,54,no,1,4,0,0,14,100,99,no,1,4,1,new york,english,45.83990479,-119.7005997,-1
int_1,rise_120,R_1OlPD7ebGCFPveT,Default Response Set,Anonymous,,,104.9.151.37,0,6/6/15 8:01,6/6/15 8:04,1,95714888,1,1,1,1,1,fabric softener ,1,65,100,0,,1,4,50,0,0,65,72,,1,2,2,"san antonio, tx",english,29.46549988,-98.67279816,-1
int_1,rise_120,R_3Eygq8oB6icZ70v,Default Response Set,Anonymous,,,184.100.126.118,0,6/6/15 21:53,6/6/15 22:00,1,79632382,1,1,1,1,1,Fabric softener laundry,1,61,0,21,,1,4,,0,41,100,100,He seems that he and the girl maybe more than just friends.,1,5,1,Phila,English,44.98429871,-93.26540375,-1
int_1,rise_120,R_C7UTflyf7tOEYwh,Default Response Set,Anonymous,,,174.48.204.133,0,6/7/15 4:56,6/7/15 5:00,1,20911441,1,1,1,1,1,fabric softener,1,80,100,20,Since you like the smell of the fabric softener maybe you should do the laundry and try it out.,1,2,90,0,9,100,100,Seems friendly and very well associated with the girl,1,3,2,West Palm Beach,English,26.72000122,-80.07019806,-1
int_1,rise_120,R_2rkJXyongo4ABwx,Default Response Set,Anonymous,,,73.212.159.175,0,6/7/15 9:36,6/7/15 9:43,1,59352562,1,1,1,1,1,New fabric softener,1,80,50,30,Do you want to try the fabric softener now?,1,2,50,0,0,90,90,He sounds like a friendly person by the way he sounds.,1,3,2,"Baltimore, Maryland","English, Spanish, Italian",39.24339294,-76.68029785,-1
int_1,rise_120,R_1ogK9DlCAnv3XiM,Default Response Set,Anonymous,,,76.16.222.179,0,6/7/15 10:41,6/7/15 10:48,1,43292980,1,1,1,1,1,laundry and fabric softener,1,95,98,5,,1,4,,0,95,100,100,,1,6,1,chicago,English,42.16169739,-88.32849884,-1
int_1,rise_120,R_3GiEhnx9RE5pAhM,Default Response Set,Anonymous,,,72.10.84.160,0,6/7/15 12:40,6/7/15 12:45,1,96676371,1,1,1,1,1,Trying out a new fabric softner.,1,40,100,10,No.,1,4,,0,30,100,50,Friendly,1,7,2,"Darien, GA, USA",English,31.51119995,-81.45290375,-1
int_1,rise_120,R_2duWINeKKJWTuJF,Default Response Set,Anonymous,,,162.194.105.170,0,6/7/15 12:43,6/7/15 12:46,1,47648737,1,1,1,1,1,FABRIC SOFTENER,1,71,33,51,,1,2,60,0,32,87,67,,1,6,1,"GREENSBORO,NC",ENGLISH,36.00740051,-79.87319946,-1
int_1,rise_120,R_3huXtrYvmfJVPG6,Default Response Set,Anonymous,,,98.26.233.41,0,6/7/15 13:09,6/7/15 13:11,1,14986416,1,1,1,1,1,new fabric softener ,1,0,50,100,no,1,4,,2,8,93,82,no,1,4,1,Clearwater Fl,English,36.11470032,-79.74220276,-1
int_1,rise_120,R_3Pn0olHSqV1GSnw,Default Response Set,Anonymous,,,67.239.50.33,0,6/7/15 13:33,6/7/15 13:36,1,87998742,1,1,1,1,1,fabric softener ,1,81,22,64,no,1,4,76,0,22,100,81,friendly,1,4,1,"Chambersburg, PA",English,39.88609314,-77.08119965,-1
int_1,rise_120,R_21BtsXu8zMh9pUS,Default Response Set,Anonymous,,,23.117.77.146,0,6/7/15 15:25,6/7/15 15:28,1,84766557,1,1,1,1,1,Fabric softener and how it smells,1,81,100,91,He thinks she is saying she wants to do the laundry because she is talking about the fabric softener and he is surprised by that,1,4,,11,31,81,62,,1,4,1,"Indianapolis, IN",English,39.59249878,-86.11109924,-1
int_1,rise_120,R_2ypyf0iKOY2Bm3j,Default Response Set,Anonymous,,,72.192.163.169,0,6/7/15 16:07,6/7/15 16:11,1,43966915,1,1,1,1,1,laundry fabric softener,1,9,100,4,who's doing the laundry?,1,4,,0,11,100,59,inquisitive,1,6,1,lakeside,english,32.78379822,-117.0178986,-1
int_1,rise_120,R_1r0yImVscYFOkBC,Default Response Set,Anonymous,,,166.171.57.64,0,6/7/15 19:41,6/7/15 19:46,1,38568257,1,1,1,1,1,fabric softener,1,64,94,16,no,1,2,56,24,15,66,75,curious,1,4,2,"Washington, DC USA",English,39.30749512,-76.63780212,-1
int_1,rise_120,R_2Xb3mu0H9xmE49M,Default Response Set,Anonymous,,,73.36.157.141,0,6/7/15 19:43,6/7/15 19:48,1,74315605,1,1,1,1,1,"Fabric softener, laundry",1,50,100,2,Perhaps he usually does the laundry and asks her if she would like to do it this time because she wants to try the softener.,1,2,33,0,0,100,100,"He's a good listener, sensitive, considerate.",1,5,1,"York, PA",English,41.38319397,-89.14610291,-1
int_1,rise_120,R_1pAMdmHhZ2XDMqO,Default Response Set,Anonymous,,,70.124.41.220,0,6/7/15 22:12,6/7/15 22:15,1,28774159,1,1,1,1,1,"Fabric softener, laundry",1,62,100,0,Do you want to try that fabric softener?,1,2,75,0,0,100,98,He seems like a nice guy.,1,2,1,"Mission, TX, USA","English, Spanish",26.17219543,-97.98120117,-1
int_1,rise_120,R_2rkCUwulnsoLOrs,Default Response Set,Anonymous,,,23.255.172.95,0,6/8/15 8:21,6/8/15 8:23,1,60325619,1,1,1,1,1,Fabric softener and laundry,1,65,76,21,None,1,4,54,36,42,61,50,none,1,2,2,St. Louis,English,39.07159424,-94.62889862,-1
int_1,rise_120,R_3Ddxgl4cE2N0Db7,Default Response Set,Anonymous,,,104.230.117.68,0,6/8/15 13:09,6/8/15 13:12,1,87139651,1,1,1,1,1,fabric softener ,1,59,100,0,do you want to do the laundry. Maybe he ment what he said ,1,4,,0,0,100,100,he seemed polite ,1,3,2,rockville maryland ,english ,41.23500061,-80.49710083,-1
int_1,rise_120,R_3NJ0N8UHJOZn3c5,Default Response Set,Anonymous,,,216.199.162.2,0,6/8/15 13:27,6/8/15 13:31,1,60775300,1,1,1,1,1,she thinks her new farbic softener smells good,1,21,51,20,,1,4,50,0,1,61,100,,1,2,2,jacksonville,english and tagalog,30.353302,-81.49900055,-1
int_1,rise_120,R_12g3BDXMdidR7j6,Default Response Set,Anonymous,,,68.38.118.248,0,6/8/15 13:53,6/8/15 13:59,1,67292351,1,1,1,1,1,Fabric softener,1,20,100,0,,1,4,,0,20,100,100,"The male speaker seemed friendly, simply inquiring about whether the female wanted to do the laundry after she bought new fabric softener.",1,3,2,"Germantown, Ky",English,41.04150391,-85.15029907,-1
